"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.547468537001702,0.265568683130174,0.167441688702003,0.0898663275784226,0.0387160911492006,-0.00865531618550712,-0.0583074780179655,-0.092965099593766,-0.137002703155697,-0.160116848225982
"2",0.658204235972724,0.27939148449271,0.157460373877557,0.0780550256636622,0.018231069557656,-0.0311911424462543,-0.0834620602839592,-0.128293642449354,-0.175084778734289,-0.213001711788895
"3",0.652895958096753,0.283268434783938,0.170006090497113,0.105369250549102,0.0431696545564127,-0.00326584074201322,-0.0488817618898325,-0.0783958996081833,-0.109505052412976,-0.138650700475938
"4",0.502996889122701,0.267745121712164,0.147621851880064,0.0823467875170091,0.0136133910061757,-0.0428703892853037,-0.0783796262274688,-0.0938998176529853,-0.176165919033151,-0.18900740876621
"5",0.640986269183501,0.28031126437641,0.161209204230842,0.0733051842413174,0.0172719810602049,-0.0373659511073689,-0.086506539746651,-0.108075467104569,-0.137518935800853,-0.203719305336129
