"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.803103132037399,0.435610941562821,0.293515849407353,0.219290886026159,0.152065225823181,0.10131719002807,0.0765475020933802,0.0535953740620189,0.0335327111527246,0.00264517266385872
"2",0.773374245736589,0.442692241281497,0.310684714810087,0.212089547171968,0.185543893182881,0.122780331374002,0.0865563514368475,0.0676604588313951,0.0618158464688372,0.0211452453879967
"3",0.802291505474665,0.47137668209913,0.316145150166978,0.233570070892105,0.190325868481016,0.147072544671854,0.104106686642177,0.0966752044453194,0.0503571056542496,0.0247075330455509
"4",0.774765999583801,0.50991123271797,0.322626617979898,0.211885512290733,0.150582658571878,0.10371242195853,0.0516307590131472,0.0197851999089354,6.23821925106162e-05,-0.0100060886423398
"5",0.909017800228118,0.497100364468354,0.31489833749897,0.220118416696019,0.144200272622367,0.112744639212919,0.0941778022377608,0.0652757499724676,0.0386848474749263,0.00945636734680587
